Ano;"UF do Produto";"Código CGCE Nível 1";"Descrição CGCE Nível 1";"Valor FOB (US$)"
2020;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";24301528405
2020;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";23254991412
2020;Pará;2;"BENS INTERMEDIÁRIOS (BI)";19941122945
2020;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";17573487994
2020;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";16263964857
2020;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";11461077642
2020;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";10054060347
2020;"São Paulo";3;"BENS DE CONSUMO (BC)";8562513958
2020;"São Paulo";1;"BENS DE CAPITAL (BK)";6321855955
2020;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";6267703370
2020;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";6212126483
2020;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";5107479953
2020;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";4716631442
2020;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";4385916269
2020;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";4298925383
2020;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";4081390273
2020;Paraná;3;"BENS DE CONSUMO (BC)";3889328997
2020;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";3329094609
2020;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";3132145084
2020;"Santa Catarina";3;"BENS DE CONSUMO (BC)";2304394540
2020;"Mato Grosso";3;"BENS DE CONSUMO (BC)";1964580761
2020;Goiás;3;"BENS DE CONSUMO (BC)";1770027167
2020;"Minas Gerais";3;"BENS DE CONSUMO (BC)";1609825820
2020;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";1296873456
2020;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";1153029638
2020;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";1092406918
2020;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";1028826001
2020;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";745504763
2020;Rondônia;3;"BENS DE CONSUMO (BC)";718467896
2020;"Santa Catarina";1;"BENS DE CAPITAL (BK)";712449723
2020;Paraná;1;"BENS DE CAPITAL (BK)";709681803
2020;Pará;3;"BENS DE CONSUMO (BC)";634410852
2020;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";614610565
2020;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";597507390
2020;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";557548666
2020;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";520596893
2020;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";514064168
2020;Ceará;3;"BENS DE CONSUMO (BC)";502430294
2020;Pernambuco;3;"BENS DE CONSUMO (BC)";498479955
2020;Bahia;3;"BENS DE CONSUMO (BC)";465202961
2020;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";445096271
2020;Amazonas;3;"BENS DE CONSUMO (BC)";433508631
2020;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";407414092
2020;"Minas Gerais";1;"BENS DE CAPITAL (BK)";378412847
2020;Tocantins;3;"BENS DE CONSUMO (BC)";339434148
2020;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";311596568
2020;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";297816102
2020;"Espírito Santo";3;"BENS DE CONSUMO (BC)";261911424
2020;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";243204114
2020;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";195694624
2020;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";182843899
2020;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";127919027
2020;Roraima;3;"BENS DE CONSUMO (BC)";120600478
2020;Pernambuco;1;"BENS DE CAPITAL (BK)";114695469
2020;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";112556446
2020;Goiás;1;"BENS DE CAPITAL (BK)";96079058
2020;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";95205668
2020;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";75161693
2020;Paraíba;3;"BENS DE CONSUMO (BC)";73126465
2020;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";62178944
2020;"Distrito Federal";3;"BENS DE CONSUMO (BC)";53495923
2020;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";52027555
2020;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";46629512
2020;Rondônia;1;"BENS DE CAPITAL (BK)";38787474
2020;Amazonas;1;"BENS DE CAPITAL (BK)";37152635
2020;Sergipe;3;"BENS DE CONSUMO (BC)";32262817
2020;Maranhão;3;"BENS DE CONSUMO (BC)";31736250
2020;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";31570229
2020;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";29381164
2020;Acre;2;"BENS INTERMEDIÁRIOS (BI)";26284326
2020;Piauí;3;"BENS DE CONSUMO (BC)";26043944
2020;"Espírito Santo";1;"BENS DE CAPITAL (BK)";22089427
2020;Amapá;3;"BENS DE CONSUMO (BC)";14300637
2020;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";12654364
2020;Alagoas;3;"BENS DE CONSUMO (BC)";9634896
2020;Bahia;1;"BENS DE CAPITAL (BK)";7842633
2020;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";7820690
2020;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";7741791
2020;Ceará;1;"BENS DE CAPITAL (BK)";7484613
2020;Acre;3;"BENS DE CONSUMO (BC)";7175347
2020;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";5775248
2020;Pará;1;"BENS DE CAPITAL (BK)";4666851
2020;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";4460053
2020;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";3371378
2020;"Mato Grosso";1;"BENS DE CAPITAL (BK)";3368261
2020;Maranhão;1;"BENS DE CAPITAL (BK)";2523771
2020;Sergipe;1;"BENS DE CAPITAL (BK)";1232576
2020;Roraima;1;"BENS DE CAPITAL (BK)";966921
2020;Alagoas;1;"BENS DE CAPITAL (BK)";821421
2020;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";722135
2020;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";531348
2020;Acre;1;"BENS DE CAPITAL (BK)";495360
2020;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";491119
2020;"Distrito Federal";1;"BENS DE CAPITAL (BK)";382343
2020;Piauí;1;"BENS DE CAPITAL (BK)";362968
2020;Alagoas;4;"COMBUSTÍVEIS E LUBRIFICANTES";316057
2020;Paraíba;1;"BENS DE CAPITAL (BK)";119366
2020;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";111150
2020;Amapá;1;"BENS DE CAPITAL (BK)";48816
2020;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";31904
2020;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";8500
2020;Goiás;4;"COMBUSTÍVEIS E LUBRIFICANTES";2375
2020;Amapá;4;"COMBUSTÍVEIS E LUBRIFICANTES";1101
2019;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";23890356450
2019;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";22879277413
2019;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";20803747026
2019;Pará;2;"BENS INTERMEDIÁRIOS (BI)";17304516381
2019;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";15549079753
2019;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";12844982286
2019;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";10776010684
2019;"São Paulo";1;"BENS DE CAPITAL (BK)";9438160856
2019;"São Paulo";3;"BENS DE CONSUMO (BC)";8997079507
2019;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";6615633812
2019;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";6316598829
2019;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";5741840197
2019;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";5579405538
2019;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";5518907808
2019;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";5077666696
2019;Paraná;3;"BENS DE CONSUMO (BC)";4348474373
2019;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";4210797974
2019;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";3510244222
2019;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";3341306056
2019;"Santa Catarina";3;"BENS DE CONSUMO (BC)";3080881212
2019;"Minas Gerais";3;"BENS DE CONSUMO (BC)";1746821648
2019;"Mato Grosso";3;"BENS DE CONSUMO (BC)";1654137741
2019;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";1646381227
2019;Goiás;3;"BENS DE CONSUMO (BC)";1523922548
2019;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";1074543211
2019;Paraná;1;"BENS DE CAPITAL (BK)";1067940525
2019;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";1020767560
2019;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";917274992
2019;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";891393307
2019;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";879065073
2019;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";845668375
2019;"Santa Catarina";1;"BENS DE CAPITAL (BK)";790025941
2019;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";664448217
2019;Bahia;3;"BENS DE CONSUMO (BC)";645572638
2019;Rondônia;3;"BENS DE CONSUMO (BC)";638255300
2019;Ceará;3;"BENS DE CONSUMO (BC)";588685807
2019;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";556873479
2019;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";527130674
2019;Pernambuco;3;"BENS DE CONSUMO (BC)";517882142
2019;Pará;3;"BENS DE CONSUMO (BC)";475711442
2019;"Minas Gerais";1;"BENS DE CAPITAL (BK)";467464140
2019;Amazonas;3;"BENS DE CONSUMO (BC)";432766393
2019;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";395141745
2019;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";309486188
2019;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";270584408
2019;"Espírito Santo";3;"BENS DE CONSUMO (BC)";261187197
2019;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";258138752
2019;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";247958192
2019;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";229523148
2019;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";210873855
2019;Tocantins;3;"BENS DE CONSUMO (BC)";193203780
2019;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";191604095
2019;Pernambuco;1;"BENS DE CAPITAL (BK)";121005610
2019;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";110563739
2019;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";102985326
2019;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";95374201
2019;Goiás;1;"BENS DE CAPITAL (BK)";90565732
2019;Paraíba;3;"BENS DE CONSUMO (BC)";85562788
2019;Roraima;3;"BENS DE CONSUMO (BC)";61524035
2019;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";45001505
2019;Sergipe;3;"BENS DE CONSUMO (BC)";44397597
2019;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";40339757
2019;Pará;1;"BENS DE CAPITAL (BK)";37485991
2019;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";34589625
2019;"Distrito Federal";3;"BENS DE CONSUMO (BC)";34192074
2019;Amazonas;1;"BENS DE CAPITAL (BK)";32640104
2019;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";28345973
2019;"Espírito Santo";1;"BENS DE CAPITAL (BK)";27812029
2019;Maranhão;3;"BENS DE CONSUMO (BC)";26611359
2019;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";26416733
2019;Acre;2;"BENS INTERMEDIÁRIOS (BI)";26189396
2019;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";23526738
2019;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";21862988
2019;Piauí;3;"BENS DE CONSUMO (BC)";15657017
2019;Amapá;3;"BENS DE CONSUMO (BC)";13349622
2019;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";10503158
2019;Bahia;1;"BENS DE CAPITAL (BK)";9878624
2019;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";7547315
2019;Acre;3;"BENS DE CONSUMO (BC)";6507848
2019;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";6119954
2019;Alagoas;3;"BENS DE CONSUMO (BC)";6085709
2019;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";5786736
2019;Ceará;1;"BENS DE CAPITAL (BK)";5523513
2019;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3506002
2019;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";3281927
2019;"Mato Grosso";1;"BENS DE CAPITAL (BK)";2887242
2019;Alagoas;4;"COMBUSTÍVEIS E LUBRIFICANTES";2600597
2019;"Distrito Federal";1;"BENS DE CAPITAL (BK)";1660591
2019;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";1378319
2019;Rondônia;1;"BENS DE CAPITAL (BK)";1200536
2019;Alagoas;1;"BENS DE CAPITAL (BK)";916502
2019;Maranhão;1;"BENS DE CAPITAL (BK)";647342
2019;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";469062
2019;Paraíba;1;"BENS DE CAPITAL (BK)";389637
2019;Sergipe;1;"BENS DE CAPITAL (BK)";377384
2019;Roraima;1;"BENS DE CAPITAL (BK)";340121
2019;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";247486
2019;Acre;1;"BENS DE CAPITAL (BK)";156020
2019;Amapá;1;"BENS DE CAPITAL (BK)";59191
2019;Piauí;1;"BENS DE CAPITAL (BK)";44980
2019;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";25000
2019;Tocantins;1;"BENS DE CAPITAL (BK)";19685
2019;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";12602
2019;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";8791
2019;Paraíba;4;"COMBUSTÍVEIS E LUBRIFICANTES";8310
2019;Rondônia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";6036
2019;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";5897
2019;"Rio Grande do Norte";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";4225
2019;Goiás;4;"COMBUSTÍVEIS E LUBRIFICANTES";3351
2019;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3072
2019;Amapá;4;"COMBUSTÍVEIS E LUBRIFICANTES";1361
2019;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";20
2018;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";25445261900
2018;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";21846327455
2018;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";20906127824
2018;Pará;2;"BENS INTERMEDIÁRIOS (BI)";15046666993
2018;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";15031417498
2018;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";13874934182
2018;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";12673494143
2018;"São Paulo";1;"BENS DE CAPITAL (BK)";9972431906
2018;"São Paulo";3;"BENS DE CONSUMO (BC)";9903082563
2018;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";7395468751
2018;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";7244449742
2018;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";7131508138
2018;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";5988217998
2018;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";5695811089
2018;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";5394258863
2018;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";4895321577
2018;Paraná;3;"BENS DE CONSUMO (BC)";4050109057
2018;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";3799930453
2018;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";3148714502
2018;"Santa Catarina";3;"BENS DE CONSUMO (BC)";3038564994
2018;"Minas Gerais";3;"BENS DE CONSUMO (BC)";1725683959
2018;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";1708146052
2018;Goiás;3;"BENS DE CONSUMO (BC)";1425569639
2018;"Mato Grosso";3;"BENS DE CONSUMO (BC)";1401060928
2018;Paraná;1;"BENS DE CAPITAL (BK)";1173495946
2018;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";1071798543
2018;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";1037754357
2018;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";977291636
2018;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";961960859
2018;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";852878562
2018;Bahia;3;"BENS DE CONSUMO (BC)";798918917
2018;"Santa Catarina";1;"BENS DE CAPITAL (BK)";786757502
2018;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";704858699
2018;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";687798679
2018;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";675634654
2018;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";656463933
2018;"Minas Gerais";1;"BENS DE CAPITAL (BK)";655567901
2018;Pernambuco;3;"BENS DE CONSUMO (BC)";620005329
2018;Ceará;3;"BENS DE CONSUMO (BC)";597629495
2018;Rondônia;3;"BENS DE CONSUMO (BC)";591870666
2018;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";532425186
2018;Pará;3;"BENS DE CONSUMO (BC)";475806340
2018;Amazonas;3;"BENS DE CONSUMO (BC)";404665587
2018;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";365122036
2018;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";322174353
2018;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";264759980
2018;"Espírito Santo";3;"BENS DE CONSUMO (BC)";246650881
2018;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";213191383
2018;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";200704887
2018;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";200073699
2018;Alagoas;1;"BENS DE CAPITAL (BK)";176178980
2018;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";166340743
2018;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";143274484
2018;Pernambuco;1;"BENS DE CAPITAL (BK)";137101553
2018;Tocantins;3;"BENS DE CONSUMO (BC)";132528255
2018;Goiás;1;"BENS DE CAPITAL (BK)";110609042
2018;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";93965157
2018;"Distrito Federal";3;"BENS DE CONSUMO (BC)";89762961
2018;Paraíba;3;"BENS DE CONSUMO (BC)";74276896
2018;Sergipe;3;"BENS DE CONSUMO (BC)";65467742
2018;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";61888724
2018;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";51754434
2018;Amazonas;1;"BENS DE CAPITAL (BK)";48447869
2018;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";44770848
2018;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";40830765
2018;"Espírito Santo";1;"BENS DE CAPITAL (BK)";37132999
2018;Acre;2;"BENS INTERMEDIÁRIOS (BI)";31789637
2018;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";28290710
2018;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";26700904
2018;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";24959921
2018;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";23571459
2018;Maranhão;3;"BENS DE CONSUMO (BC)";22061092
2018;Amapá;3;"BENS DE CONSUMO (BC)";20176084
2018;Piauí;3;"BENS DE CONSUMO (BC)";18294989
2018;Pará;1;"BENS DE CAPITAL (BK)";18123516
2018;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";16421803
2018;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";12029353
2018;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";9913938
2018;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";8426145
2018;Roraima;3;"BENS DE CONSUMO (BC)";8330765
2018;Acre;3;"BENS DE CONSUMO (BC)";7678553
2018;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";7347868
2018;Ceará;1;"BENS DE CAPITAL (BK)";6165918
2018;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";4362841
2018;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3671851
2018;Bahia;1;"BENS DE CAPITAL (BK)";3511762
2018;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";3208026
2018;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2891019
2018;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2265110
2018;Alagoas;3;"BENS DE CONSUMO (BC)";2149473
2018;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1848048
2018;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1719416
2018;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1484929
2018;Alagoas;4;"COMBUSTÍVEIS E LUBRIFICANTES";1462095
2018;Pará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1364092
2018;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";1111383
2018;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1040537
2018;"Distrito Federal";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1026997
2018;"Mato Grosso";1;"BENS DE CAPITAL (BK)";972827
2018;Rondônia;1;"BENS DE CAPITAL (BK)";895190
2018;Amazonas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";571805
2018;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";496609
2018;"Distrito Federal";1;"BENS DE CAPITAL (BK)";481511
2018;Paraíba;1;"BENS DE CAPITAL (BK)";445001
2018;"Rio Grande do Norte";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";339353
2018;Acre;1;"BENS DE CAPITAL (BK)";333229
2018;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";196220
2018;Alagoas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";129908
2018;Sergipe;1;"BENS DE CAPITAL (BK)";96608
2018;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";70674
2018;Tocantins;1;"BENS DE CAPITAL (BK)";70141
2018;Roraima;1;"BENS DE CAPITAL (BK)";59274
2018;Maranhão;1;"BENS DE CAPITAL (BK)";27353
2018;Amapá;4;"COMBUSTÍVEIS E LUBRIFICANTES";25471
2018;Piauí;1;"BENS DE CAPITAL (BK)";17059
2018;"Mato Grosso";4;"COMBUSTÍVEIS E LUBRIFICANTES";2245
2018;Rondônia;4;"COMBUSTÍVEIS E LUBRIFICANTES";1748
2018;Sergipe;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1635
2018;Amapá;1;"BENS DE CAPITAL (BK)";585
2018;Goiás;4;"COMBUSTÍVEIS E LUBRIFICANTES";220
2017;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";25794697276
2017;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";22404164792
2017;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";14184604590
2017;Pará;2;"BENS INTERMEDIÁRIOS (BI)";13865212429
2017;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";13236729363
2017;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";12782124608
2017;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";11862099775
2017;"São Paulo";3;"BENS DE CONSUMO (BC)";10777674836
2017;"São Paulo";1;"BENS DE CAPITAL (BK)";9982783305
2017;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";6523708411
2017;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";6357867011
2017;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";5436908084
2017;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";4859023445
2017;Paraná;3;"BENS DE CONSUMO (BC)";4594312309
2017;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";3961003931
2017;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";3892544625
2017;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";3856731404
2017;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";3744577670
2017;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";3003791651
2017;"Santa Catarina";3;"BENS DE CONSUMO (BC)";2845966910
2017;"Minas Gerais";3;"BENS DE CONSUMO (BC)";2139096940
2017;"Mato Grosso";3;"BENS DE CONSUMO (BC)";1489418142
2017;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";1412013077
2017;Goiás;3;"BENS DE CONSUMO (BC)";1354360516
2017;Paraná;1;"BENS DE CAPITAL (BK)";1345055830
2017;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";1156189629
2017;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";1089946501
2017;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";968958127
2017;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";919211373
2017;Bahia;3;"BENS DE CONSUMO (BC)";898828844
2017;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";834533122
2017;"Santa Catarina";1;"BENS DE CAPITAL (BK)";776774632
2017;"Minas Gerais";1;"BENS DE CAPITAL (BK)";762662065
2017;Pernambuco;3;"BENS DE CONSUMO (BC)";647344689
2017;Ceará;3;"BENS DE CONSUMO (BC)";617459863
2017;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";587295067
2017;Pará;3;"BENS DE CONSUMO (BC)";578509855
2017;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";571135653
2017;Rondônia;3;"BENS DE CONSUMO (BC)";568413068
2017;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";513384052
